"product_id","product_name","profit_margin","product_ranking"
4,"Apple AirPods Pro 2nd Gen","92.99971998879957","36"
447,"Microwave Oven","92.9994166180515","37"
426,"Men's Work Boots","92.99912489061131","38"
446,"Blender","92.99859971994398","39"
607,"Pet Water Fountain","92.99859971994398","39"
359,"Men's Casual Sneakers","92.9984440986886","40"
163,"Belkin BoostCharge 10W Wireless Charger","92.99824956239067","41"
672,"Toy Robot","92.99824956239067","41"
600,"Folding Chair","92.99824956239058","42"
478,"Pizza Stone","92.99766588862953","43"
510,"Collapsible Dish Rack","92.99695519791213","44"
487,"Meat Thermometer","92.99533022014676","45"
523,"Vegetable Peeler","92.99299299299298","46"
8,"Apple iMac Pro","91.999983999968","47"
85,"Samsung Galaxy S20 Ultra","91.99993333277776","48"
225,"Microsoft Surface Pro X","91.9999199992","49"
58,"Samsung Galaxy Buds2 Pro","91.99967998719949","50"
5,"Apple AirPods Pro 2nd Generation","91.99967998719949","50"
241,"Razer Viper Ultimate Wireless Mouse","91.99946663110875","51"
628,"Running Watch","91.9993845680437","52"
673,"LEGO Star Wars Set","91.9991110123348","53"
424,"Men's Chukka Boots","91.99866644440742","54"
325,"Women's Sandals","91.99771363246643","55"
333,"Women's Floral Skirt","91.99692189303576","56"
686,"Tennis Shorts","91.9967987194878","57"
365,"Women's Ballet Flats","91.9967987194878","57"
738,"Art Supplies Set","91.9965202261853","58"
540,"Salad Spinner","91.99652022618527","59"
603,"Resistance Bands","91.9959979989995","60"
511,"Rolling Pin","91.99499687304566","61"
248,"Canon RF 85mm f/1.2L USM Lens","90.99996086939508","62"
48,"Dell UltraSharp U4021QW Monitor","90.999954999775","63"
273,"Microsoft Surface Go 3","90.99985714058954","64"
430,"Women's Faux Fur Coat","90.99899988887654","65"
374,"Men's Fitted Blazer","90.9988748593574","66"
279,"Logitech G203 Lightsync Gaming Mouse","90.99774943735933","67"
586,"Dog Food","90.9977494373593","68"
562,"Board Game","90.99742783652474","69"
697,"Pet Sling Carrier","90.99699899966654","70"
707,"Kids’ Board Games","90.9960852544586","71"
514,"Serving Tray","90.99549774887443","72"
521,"Wall-Mounted Bottle Opener","90.99399599733157","73"
71,"Samsung 55-Inch The Frame TV","89.9999333328889","74"
147,"ASUS TUF Gaming A15","89.99992307633138","75"
271,"Canon RF 24-105mm f/4L IS USM Lens","89.99992307633136","76"
191,"HP Omen 15 Gaming Laptop","89.99992307633136","76"
264,"Lenovo IdeaPad Gaming 3","89.99990909008264","77"
116,"LG 27GN950-B UltraGear Monitor","89.99987499843748","78"
99,"Garmin Forerunner 945","89.9998333305555","79"
215,"Anker Nebula Capsule","89.99966665555517","80"
123,"Huawei Watch GT 3","89.99956519848692","81"
638,"Pet GPS Tracker","89.99899989999","82"
288,"Logitech C922 Pro Streaming Webcam","89.99874984373047","83"
706,"Remote-Controlled Boat","89.99846130173874","84"
708,"Stuffed Animal Set","89.99749937484373","85"
578,"Cat Litter Box","89.99714204058303","86"
595,"Bike Helmet","89.99714204058303","86"
593,"Magic Set","89.99666555518506","87"
319,"Men's Casual Shorts","89.99666555518506","87"
440,"Women's Casual Flats","89.99666555518506","87"
350,"Women's Capris","89.99666555518506","87"
329,"Men's Polo Shirt","89.99642729546265","88"
747,"Cat Tunnels","89.99499749874937","89"
663,"Catnip Toys","89.99230177059279","90"
529,"Set of Measuring Spoons","89.98998998999","91"
43,"Dell XPS 17 Laptop","88.99994761879817","92"
286,"Microsoft Surface Laptop 3","88.99990833256945","93"
207,"Sony ZV-1 Compact Camera","88.99985333137775","94"
100,"DJI Mini 2 Drone","88.99975555012333","95"
121,"Amazon Echo Studio","88.99944997249864","96"
223,"Logitech G703 Lightspeed Wireless Mouse","88.99889988998902","97"
481,"Knife Set","88.9986248281035","98"
645,"Kids Camera","88.99779955991198","99"
354,"Men's Sweater Vest","88.99724931232808","100"
543,"Casserole Dish Set","88.99685624464131","101"
386,"Unisex Leather Gloves","88.99607002500892","102"
561,"Action Figures","88.99559823929572","103"
657,"Yoga Blocks","88.99420747761978","104"
546,"Silicone Ice Cube Molds","88.9926617745163","105"
694,"Cat Food Mat","88.99153194765202","106"
111,"Acer Predator Helios 300","87.99991428510205","107"
222,"Sony Xperia 10 III","87.99973332740727","108"
10,"Apple iPad 9th Gen","87.99963635261652","109"
119,"Elgato Stream Deck XL","87.99951998079923","110"
228,"Razer Huntsman Elite Gaming Keyboard","87.9993999699985","111"
137,"Logitech StreamCam","87.9992940761222","112"
209,"Bose SoundLink Flex","87.99919994666311","113"
238,"Logitech G Pro X Wireless Headset","87.99907685206558","114"
555,"Automatic Pet Feeder","87.99828546935277","115"
363,"Women's Ankle Boots","87.99799966661112","116"
420,"Women's Denim Overalls","87.99781778505182","117"
432,"Women's Casual Sneakers","87.99699924981246","118"
318,"Women's Yoga Pants","87.9951980792317","119"
358,"Women's Winter Scarf","87.99399699849924","120"
316,"Unisex Sunglasses","87.99199466310874","121"
644,"Glow Sticks","87.9907621247113","122"
65,"Samsung Galaxy S22 Ultra","86.99989166576387","123"
55,"Samsung Galaxy Tab S8","86.99979999692303","124"
113,"Netgear Nighthawk X6S Router","86.99956665222174","125"
81,"Samsung 32-Inch Monitor","86.99956665222174","125"
293,"Logitech G512 Mechanical Keyboard","86.99891657638138","126"
107,"Logitech MX Master 3","86.99869986998698","127"
451,"Slow Cooker","86.99837479684962","128"
330,"Women's High-Waisted Jeans","86.99674918729681","129"
589,"Nerf Blaster","86.99674918729681","129"
685,"Camping Chair","86.99674918729679","130"
704,"Action Figures Set","86.99566522174058","131"
587,"Aquarium Filter","86.99566522174055","132"
351,"Unisex Sports Cap","86.99234844025898","133"
584,"Pet Collar","86.99234844025897","134"
564,"Play-Doh Set","86.99132755170118","135"
531,"Dish Brush","86.98698698698696","136"
87,"Samsung Galaxy Note 20","85.99985999859999","137"
206,"DJI Mavic Mini 2","85.99968888197513","138"
190,"Sony WF-1000XM4 Wireless Earbuds","85.9994999821423","139"
184,"Logitech Brio 4K Webcam","85.99929996499824","140"
423,"Unisex Sports Watch","85.99766627771297","141"
437,"Men's Utility Jacket","85.99745408256048","142"
646,"Miniature Golf Set","85.99649912478118","143"
422,"Women's Summer Dress","85.99649912478117","144"
530,"Food Storage Jars","85.99533177725908","145"
702,"Pet Travel Bowl","85.99439775910366","146"
174,"TP-Link Kasa Smart Plug","85.99439775910365","147"
347,"Men's Graphic T-Shirt","85.99439775910365","147"
476,"Reusable Food Storage Bags","85.99391039582429","148"
721,"Fitness Mat","85.99391039582426","149"
538,"Tea Canister Set","85.99066044029354","150"
406,"Unisex Stylish Socks","85.98922247882984","151"
304,"Sony A7C Mirrorless Camera","84.99991666620369","152"
192,"ASUS ROG Strix G15","84.99989999933332","153"
230,"Lenovo Yoga 9i","84.99989285637753","154"
78,"Samsung Galaxy S22","84.99981249765621","155"
92,"Nintendo Switch OLED Model","84.99957141632618","156"
144,"TP-Link Deco X20 Mesh Wi-Fi System","84.99949998333278","157"
275,"Logitech G920 Racing Wheel","84.99949998333278","157"
139,"Nintendo Switch Lite","84.99924996249811","158"
129,"Bose SoundLink Mini II","84.99916662036783","159"
457,"Espresso Machine","84.99899993332889","160"
152,"Logitech G Pro X Wireless Gaming Headset","84.99884606508193","161"
227,"Sony WH-CH520 Wireless Headphones","84.9981247655957","162"
169,"Sony PlayStation 5 DualSense Controller","84.99785683669097","163"
722,"Trail Running Shoes","84.99785683669097","163"
392,"Men's Softshell Jacket","84.99785683669096","164"
375,"Women's Platform Sneakers","84.99699939988","165"
352,"Men's Leather Gloves","84.99571306087454","166"
631,"Pet Raincoat","84.99399759903962","167"
731,"Pet Thermometer","84.99347542409737","168"
581,"Pet Brush","84.99249624812406","169"
368,"Women's Sleeveless Top","84.99249624812404","170"
539,"Drawer Cutlery Organizer","84.9921011058452","171"
541,"Knife Sharpener","84.9911712772219","172"
597,"Tennis Balls","84.98999332888593","173"
242,"Canon RF 70-200mm f/2.8L IS USM Lens","83.99994074052123","174"
24,"Apple MacBook Pro 14-inch","83.99991999959997","175"
219,"HP Envy 14 Laptop","83.99987692213018","176"
218,"Jabra PanaCast 50 Conference Camera","83.99979999749996","177"
17,"Apple iPhone 13 Mini","83.99977142530611","178"
63,"Samsung 27-Inch 4K Monitor","83.99967999359987","179"
208,"GoPro HERO11 Black","83.99959998999974","180"
67,"Samsung Galaxy Watch 5","83.99942855101972","181"
32,"Apple TV 4K (2022)","83.99911106172566","182"
154,"Microsoft Surface Pen","83.99839983998399","183"
321,"Unisex Backpack","83.9973328888148","184"
324,"Men's Cargo Pants","83.99644365414537","185"
473,"Coffee Grinder","83.99599899974993","186"
670,"Dog Cooling Vest","83.99542726493293","187"
513,"Wine Glasses Set","83.99542726493283","188"
570,"Yoga Mat","83.99542726493281","189"
407,"Men's Gym Shorts","83.99359743897558","190"
659,"Sports Massage Roller","83.99199599799893","191"
583,"Dog Treats","83.98768283294842","192"
634,"Dog Bone","83.98398398398399","193"
666,"Pet Toothbrush","83.98398398398392","194"
104,"Lenovo ThinkPad X1 Carbon","82.99987857056125","195"
256,"Microsoft Surface Pro 7","82.99984545314048","196"
162,"LG UltraWide 34-Inch Monitor","82.99978749734372","197"
287,"Jabra Elite 75t","82.99899994117303","198"
28,"Apple Magic Keyboard with Touch ID","82.99886659110605","199"
106,"Razer BlackWidow V3 Mechanical Keyboard","82.99878562754486","200"
664,"Pet Stroller","82.99869220709284","201"
676,"Ride-On Toy","82.998299829983","202"
259,"Razer DeathAdder V2 Pro","82.99811090121125","203"
201,"Nintendo Switch Pro Controller","82.99757108158306","204"
349,"Men's Fleece Jacket","82.99659931986398","205"
516,"Pop-Up Toaster","82.9957489372343","206"
315,"Women's Wool Scarf","82.9957489372343","206"
458,"Water Filter Pitcher","82.99514146899114","207"
399,"Men's Utility Shorts","82.99514146899114","207"
506,"Cheese Board Set","82.99514146899114","207"
484,"Popcorn Maker","82.9943314438146","208"
588,"Board Game","82.99319727891157","209"
705,"Children’s Puzzle","82.99104791995791","210"
371,"Unisex Knit Gloves","82.98999411418481","211"
624,"Sports Water Bottle","82.98865910607071","212"
497,"Herb Scissors","82.9886591060707","213"
26,"Apple MacBook Pro 16-inch (2021)","81.99992799971197","214"
7,"Apple iMac 27-Inch Retina","81.99989999944451","215"
52,"Dell XPS 15 Laptop","81.99989999944444","216"
269,"HP Pavilion Gaming Desktop","81.99983636214874","217"
195,"Fitbit Versa 4","81.9992173572765","218"
577,"Running Shoes","81.99742820402915","219"
109,"Roku Streaming Stick 4K","81.99639927985596","220"
479,"Griddle Pan","81.99485567304946","221"
445,"Electric Kettle","81.99399799933306","222"
611,"Cat Food","81.99356913183277","223"
537,"Spice Grinder","81.99099549774887","224"
500,"Grater Set","81.99052132701419","225"
580,"Pet Shampoo","81.9879919946631","226"
474,"Tea Infuser","81.98614318706699","227"
749,"Pet Travel Water Bottle","81.98614318706697","228"
25,"Apple MacBook Pro 16-inch","80.999923999696","229"
19,"Apple iPhone 14 Pro","80.9998099981","230"
36,"Apple Watch Series 7","80.99952498812465","231"
168,"DJI Osmo Pocket 2","80.99936664555486","232"
186,"GoPro HERO8 Black","80.99936664555483","233"
299,"Sony WH-XB900N Wireless Headphones","80.99923996959878","234"
736,"Kids’ Bounce House","80.99853834910382","235"
369,"Men's Formal Trousers","80.99683280546758","236"
362,"Men's Corduroy Pants","80.99456987710774","237"
317,"Men's Dress Shirt","80.99456987710772","238"
413,"Unisex Beaded Necklace","80.99366455485159","239"
565,"Stuffed Animal","80.99173553719007","240"
609,"Pet Blanket","80.99049524762381","241"
633,"Pet Wipes","80.98537336412622","242"
98,"ASUS ROG Strix Scar 15","79.99991304310015","243"
212,"HP Spectre x360 15","79.99985714183676","244"
12,"Apple iPad Air (5th Gen)","79.99966666111106","245"
95,"GoPro HERO10 Black","79.99959999199983","246"
171,"Logitech G733 Wireless Gaming Headset","79.99846142010925","247"
118,"Corsair Vengeance LPX 16GB DDR4 RAM","79.99749968746094","248"
455,"Electric Griddle","79.99749968746093","249"
408,"Women's Silk Robe","79.99749968746093","249"
507,"Vacuum Sealer","79.99714244892128","250"
735,"Remote-Controlled Helicopter","79.99666611101853","251"
632,"Dog Pool","79.99599919983997","252"
434,"Men's Stretch Jeans","79.99428408116606","253"
534,"Pancake Maker","79.99428408116604","254"
438,"Women's Polka Dot Dress","79.99428408116604","254"
410,"Women's Floral Romper","79.99428408116604","254"
397,"Men's Sweatpants","79.99333111037012","255"
409,"Men's Casual Polo","79.99333111037011","256"
517,"Adjustable Cooling Rack","79.99130056546322","257"
391,"Unisex Casual Belt","79.98999499749873","258"
553,"Pet Food Bowl","79.9866577718479","259"
501,"Utensil Holder","79.98460354118552","260"
40,"Dell Alienware Aurora R13","78.99991599966401","261"
182,"ASUS ROG Flow X13","78.99985999906667","262"
80,"Samsung 49-Inch Odyssey G9 Curved Monitor","78.99983846029588","263"
23,"Apple MacBook Pro 13-inch (M1)","78.99983846029585","264"
132,"ASUS ZenBook 13","78.99982499854165","265"
14,"Apple iPad Pro 12.9-inch (4th Gen)","78.99978999790001","266"
134,"GoPro HERO9 Black","78.99947498687465","267"
210,"ASUS TUF Gaming VG27AQ Monitor","78.99944735387773","268"
647,"Outdoor Playhouse","78.99824985415451","269"
601,"Portable Grill","78.997899789979","270"
723,"Rock Climbing Harness","78.99789978997896","271"
101,"Anker PowerCore 26800 Portable Charger","78.99737467183405","272"
618,"Play Kitchen Set","78.99737467183398","273"
661,"Swim Fins","78.99299766588872","274"
718,"Baseball Helmet","78.99299766588871","275"
730,"Dog Life Jacket","78.9929976658887","276"
295,"Lenovo Legion 5 Pro Gaming Laptop","77.99985333235554","277"
21,"Apple MacBook Air M1","77.99977999780003","278"
183,"Lenovo IdeaPad Flex 5","77.99974117342555","279"
239,"Microsoft Surface Laptop Go","77.99968570979581","280"
229,"DJI Pocket 2","77.99926664222141","281"
217,"Logitech G915 TKL Mechanical Keyboard","77.99904343667124","282"
72,"Samsung Galaxy Buds Live","77.99870580622394","283"
27,"Apple Magic Keyboard","77.99853323554905","284"
94,"Fitbit Charge 5","77.99853323554905","284"
262,"Logitech G Pro X Mechanical Keyboard","77.99830756212017","285"
431,"Men's Dress Boots","77.99779977997801","286"
491,"Chafing Dish Set","77.99755528392043","287"
556,"Fish Tank","77.99724965620702","288"
331,"Unisex Fitness Tracker","77.99685669381338","289"
610,"Pet Travel Bed","77.995999272595","290"
462,"Cutting Board Set","77.99371248928266","291"
502,"Wooden Salad Bowl","77.99266422140713","292"
527,"Food Chopper","77.99043062200957","293"
376,"Unisex Classic Hat","77.98899449724863","294"
662,"Dog Toy Chew Ring","77.98624140087563","295"
402,"Men's Knit Beanie","77.98306389530408","296"
83,"Samsung Galaxy S20 FE","76.99967142387747","297"
77,"Samsung Galaxy A52 5G","76.99953999079978","298"
128,"Garmin Venu 2","76.99942498562461","299"
34,"Apple Watch SE","76.99917854209083","300"
520,"Induction Cookware Set","76.99823063312562","301"
322,"Men's Winter Coat","76.99823063312562","301"
641,"Dog Ramp","76.99712464058007","302"
428,"Unisex Messenger Bag","76.99488775283395","303"
734,"Kid’s Beach Tent","76.99342669334098","304"
616,"Wooden Train Set","76.99342669334094","305"
744,"Pet First Aid Kit","76.99233077692564","306"
398,"Women's Wool Hat","76.98999565028272","307"
465,"Silicone Baking Mats","76.98849424712354","308"
290,"Microsoft Surface Book 2","75.99983999893333","309"
283,"HP Envy 17 Laptop","75.99983999893331","310"
245,"Sony RX100 VII Compact Camera","75.99981538319528","311"
146,"Acer Predator X34 Monitor","75.99978181619834","312"
11,"Apple iPad Air (5th Gen)","75.99963076355029","313"
115,"Sony PlayStation 5","75.99951999039979","314"
76,"Samsung 32-Inch Curved Monitor","75.99914282652958","315"
323,"Women's Evening Gown","75.99879993999701","316"
250,"Jabra Elite 65t Wireless Earbuds","75.99839989332624","317"
251,"Razer BlackWidow V3 Mini Keyboard","75.998285591828","318"
654,"Basketball Hoop","75.99799983331947","319"
342,"Men's Suede Jacket","75.99799983331944","320"
716,"Golf Driving Range Net","75.99759975997601","321"
348,"Women's Peacoat","75.9973330370041","322"
453,"Toaster Oven","75.9973330370041","322"
29,"Apple Magic Mouse 2","75.99699962495319","323"
421,"Men's Formal Shoes","75.99657093870553","324"
336,"Unisex Crossbody Bag","75.99466548121804","325"
699,"Cat Window Perch","75.99399849962495","326"
643,"Sand Box","75.99199733244416","327"
310,"Women's Casual Dress","75.99199733244416","327"
503,"Oven Mitts Set","75.98799399699848","328"
658,"Bicycle Pump","75.98398932621748","329"
281,"Canon EOS 5D Mark IV Camera Kit","74.99989999959999","330"
61,"Samsung Galaxy Z Flip 4","74.99974999749998","331"
692,"Archery Set","74.99807677513652","332"
257,"Logitech MX Keys Mini","74.99791649304109","333"
393,"Women's Suede Boots","74.99687460932617","334"
356,"Unisex Utility Vest","74.99499899979996","335"
405,"Women's Cropped Jacket","74.99499899979996","335"
419,"Men's Stylish Sneakers","74.99499899979996","335"
394,"Men's Fleece Pants","74.99374843710928","336"
733,"Cat Water Fountain","74.99374843710926","337"
496,"Food Processor Attachments","74.99166388796266","338"
382,"Men's Chino Shorts","74.99166388796264","339"
357,"Men's Performance Shorts","74.99106823865665","340"
746,"Pet Seat Belt","74.98912570682906","341"
464,"Salt and Pepper Grinder Set","74.98912570682906","341"
499,"Oil Dispenser","74.9852854620365","342"
221,"Canon RF 50mm f/1.2L USM Lens","73.99988695603025","343"
45,"Dell G5 Gaming Desktop","73.99982666551105","344"
97,"HP Spectre x360 14","73.99979999846154","345"
18,"Apple iPhone 14","73.9996749959375","346"
572,"Golf Clubs","73.99913330444349","347"
151,"Elgato Game Capture HD60 S","73.99895995839833","348"
261,"HP 27fw Monitor","73.99895995839833","348"
31,"Apple TV 4K","73.9985554753042","349"
277,"Razer Viper V2 Pro","73.99826655110341","350"
307,"Razer Huntsman Mini Keyboard","73.99799984614204","351"
576,"Ski Poles","73.9971107900878","352"
417,"Women's Leather Boots","73.9971107900878","352"
669,"Pet Safety Seat","73.99566594432414","353"
533,"Grilling Tools Set","73.99349837459364","354"
656,"Baseball Set","73.99256930551594","355"
750,"Dog Bowls with Stand","73.99133044348115","356"
378,"Women's Leggings","73.98959583833532","357"
495,"Magnetic Knife Strip","73.98699349674837","358"
554,"Dog Toys Set","73.98699349674835","359"
260,"Canon RF 15-35mm f/2.8L IS USM Lens","72.99988260818525","360"
126,"LG Gram 17 Laptop","72.99984117553635","361"
166,"Panasonic Lumix GH5","72.99979230609468","362"
20,"Apple MacBook Air 2020","72.99972999730001","363"
185,"iPad Air (4th Gen)","72.9995499924999","364"
125,"Sony WH-1000XM5 Wireless Headphones","72.99932498312454","365"
149,"Sony WH-CH710N Wireless Headphones","72.99882603591465","366"
96,"Sonos One (Gen 2) Wireless Speaker","72.99877267148516","367"
158,"Razer BlackWidow Elite","72.99849991666207","368"
175,"Fitbit Charge 4","72.99819987999201","369"
443,"Air Fryer","72.99699966662962","370"
712,"Kid’s Swing Set","72.99662457807234","371"
612,"Dog Training Collar","72.99662457807227","372"
373,"Women's Fit & Flare Dress","72.99584551469455","373"
415,"Women's Maxi Dress","72.99549924987498","374"
427,"Women's Cozy Sweater","72.99459891978397","375"
617,"Giant Jenga","72.99459891978395","376"
606,"Cat Carrier","72.99324831207802","377"
635,"Cat Food Dispenser","72.99228350957415","378"
411,"Men's Casual Henley","72.99099699899966","379"
460,"Kitchen Scale","72.98649324662331","380"
504,"Pot Holders","72.98198799199466","381"
234,"HP Pavilion 27-inch All-in-One","71.9997846137278","382"
150,"NVIDIA GeForce RTX 3080 Graphics Card","71.99959999428562","383"
188,"Garmin Edge 530 GPS Bike Computer","71.99906663555453","384"
33,"Apple TV HD","71.9981332088806","385"
159,"Amazon Echo Show 8","71.997845988153","386"
143,"Logitech MX Keys","71.997666472206","387"
313,"Women's Leather Handbag","71.99719971997199","388"
314,"Men's Sports Watch","71.99688854317145","389"
653,"Tennis Set","71.99533255542599","390"
627,"Hiking Poles","71.99439887977597","391"
449,"Nonstick Frying Pan","71.99299824956239","392"
395,"Women's Tunic Top","71.99066355451815","393"
468,"Dish Towels Set","71.98782079164853","394"
542,"Potato Masher","71.97844495765973","395"
535,"Ice Cube Trays","71.97197197197197","396"
46,"Dell Alienware m15 R6 Gaming Laptop","70.99982941076124","397"
127,"Acer Nitro 5 Gaming Laptop","70.99973636123967","398"
13,"Apple iPad Pro (11-inch)","70.99963749546875","399"
38,"Apple Watch Ultra","70.99963749546873","400"
289,"Canon EOS Rebel T7i Camera Kit","70.99958570836726","401"
276,"HP Chromebook x360 14","70.99927498187455","402"
62,"Samsung 34-Inch Curved Monitor","70.99927498187455","402"
719,"Paddleboard","70.99903330111002","403"
303,"Razer Kraken Ultimate Gaming Headset","70.99776905915839","404"
282,"Logitech G502 Lightspeed Wireless Mouse","70.99637454681834","405"
569,"Tennis Racket","70.99419883976795","406"
388,"Women's Wide-Leg Pants","70.99171191769076","407"
598,"Baseball Glove","70.99033011003668","408"
551,"Cat Bed","70.98839535814326","409"
599,"Exercise Ball","70.98738581992168","410"
696,"Bird Treats","70.98065376917947","411"
51,"Dell Alienware x17 Gaming Laptop","69.99985714217684","412"
68,"Samsung 55-Inch Q80T QLED TV","69.99976922899408","413"
22,"Apple MacBook Air M2","69.99976922899403","414"
16,"Apple iPhone 12 Mini","69.99957142244894","415"
9,"Apple iPad 10th Gen","69.99933331851828","416"
255,"Bose Soundbar 300","69.99924998124953","417"
280,"Sony WH-1000XM3 Wireless Headphones","69.99914283265235","418"
232,"Microsoft Surface Headphones 2","69.9987999519981","419"
117,"Western Digital 4TB My Passport External HD","69.997856989785","420"
625,"Snowshoes","69.99699969997","421"
203,"Razer Naga X MMO Gaming Mouse","69.99624953119142","422"
592,"Educational Tablet","69.9962495311914","423"
353,"Women's Booties","69.99538390521619","424"
396,"Unisex Leather Messenger Bag","69.99538390521619","424"
364,"Men's Track Jacket","69.99454446262958","425"
549,"Bird Cage","69.99399879975996","426"
416,"Men's Lightweight Hoodie","69.99333185152257","427"
429,"Men's Casual Slacks","69.99249812453114","428"
691,"Kids’ Baseball Mitt","69.98999666555518","429"
439,"Men's Jogging Pants","69.98999666555518","429"
492,"Kitchen Sink Organizer","69.9879951980792","430"
545,"Adjustable Measuring Cup","69.98420221169037","431"
526,"Pot and Pan Protectors","69.98234255444379","432"
301,"Canon EOS 77D Camera Kit","68.99965555172834","433"
75,"Samsung Galaxy Watch 5 Pro","68.99922498062449","434"
88,"Sony WH-1000XM4 Wireless Headphones","68.99911426040741","435"
170,"Jabra Speak 710","68.99896663222107","436"
233,"Logitech Brio 4K Ultra HD Webcam","68.9984499224961","437"
454,"Cookware Set","68.99806237889868","438"
444,"Coffee Maker","68.99557079582796","439"
211,"Western Digital My Passport 1TB External HD","68.99557079582796","439"
355,"Women's Denim Jacket","68.99436261138388","440"
130,"Logitech G502 Hero Gaming Mouse","68.99379875975197","441"
387,"Men's Dress Vest","68.99310957990666","442"
367,"Men's Casual Button-Down","68.9922480620155","443"
701,"Pet Car Seat Cover","68.99114032580744","444"
383,"Women's Printed Scarf","68.98651587646802","445"
703,"Cat Play Mat","68.97931954636427","446"
384,"Men's Baseball Cap","68.97931954636425","447"
214,"Canon RF 24-70mm f/2.8L IS USM Lens","67.9998608689603","448"
93,"LG OLED C1 Series 55-Inch TV","67.9998222212346","449"
56,"Samsung Galaxy Z Fold 4","67.99982222123458","450"
15,"Apple iPad Pro 12.9-inch (5th Gen)","67.99970908826448","451"
133,"Jabra Elite Active 65t","67.9981175363257","452"
200,"Anker Soundcore Liberty Air 2 Pro","67.99771412243737","453"
272,"Razer Basilisk V3 Gaming Mouse","67.9964440493388","454"
621,"Learning Tablet","67.9964440493388","454"
675,"Magnetic Building Blocks","67.99085452986564","455"
400,"Women's Peplum Top","67.98856734548053","456"
623,"Golf Balls","67.983991995998","457"
418,"Unisex Fanny Pack","67.98399199599798","458"
563,"Puzzle","67.98399199599797","459"
268,"Canon EOS 6D Mark II Camera Kit","66.99977999853331","460"
254,"Canon EOS 90D Camera Kit","66.99972499770831","461"
64,"Samsung Galaxy Watch 4","66.9986799471979","462"
108,"Epson EcoTank ET-2760 Printer","66.99856515500683","463"
710,"Ride-On Car","66.99779985332354","464"
379,"Men's Leather Backpack","66.99724977081422","465"
585,"Cat Tree","66.99587448431053","466"
425,"Women's Embroidered Jacket","66.99528504072009","467"
340,"Women's Athletic Shoes","66.99449908318054","468"
636,"Pet Gate","66.99449908318053","469"
559,"Remote Control Car","66.99339867973596","470"
480,"Panini Press","66.99339867973596","470"
725,"Cat Playhouse","66.99339867973593","471"
380,"Women's Quilted Vest","66.99174793698425","472"
613,"Hamster Cage","66.99174793698425","472"
715,"Outdoor Basketball Net","66.98899633211072","473"
709,"Bouncing Ball","66.98349174587295","474"
568,"Soccer Ball","66.98349174587294","475"
591,"Kites","66.98349174587293","476"
486,"Silicone Spatula Set","66.98262243285939","477"
90,"Canon EOS R5 Mirrorless Camera","65.99991282028927","478"
263,"Sony A7 III Camera Kit","65.99984545384297","479"
172,"LG CineBeam HU80KA 4K Laser Projector","65.99981111006173","480"
49,"Dell XPS 13 Plus","65.99975714112246","481"
302,"Lenovo IdeaPad 3 15 Laptop","65.99951427877541","482"
74,"Samsung 32-Inch Odyssey G5 Monitor","65.99914997874944","483"
246,"Microsoft Xbox Elite Series 2 Controller","65.99811100616701","484"
110,"Philips Hue White and Color Ambiance Bulbs","65.99773318221213","485"
161,"Logitech G Pro Gaming Keyboard","65.99738441418572","486"
574,"Camping Tent","65.99716643053588","487"
711,"Inflatable Slide","65.99716643053588","487"
488,"Bread Maker","65.996599659966","488"
739,"Indoor Climbing Set","65.99659965996597","489"
